sample	category	filename	relative_path	size_bytes	size_human	url
T2T11	variants	T2T11.structural_variants.vcf.gz.tbi	annotations/T2T11/variants/T2T11.structural_variants.vcf.gz.tbi	280053	273.5KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T11%2Fvariants&files=T2T11.structural_variants.vcf.gz.tbi
T2T12	3d_contacts	T2T12.combined.mcool	annotations/T2T12/3d_contacts/T2T12.combined.mcool	5880372288	5.5GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2F3d_contacts&files=T2T12.combined.mcool
T2T12	3d_contacts	T2T12.hp1.mcool	annotations/T2T12/3d_contacts/T2T12.hp1.mcool	2846558125	2.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2F3d_contacts&files=T2T12.hp1.mcool
T2T12	3d_contacts	T2T12.hp2.mcool	annotations/T2T12/3d_contacts/T2T12.hp2.mcool	2861847561	2.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2F3d_contacts&files=T2T12.hp2.mcool
T2T12	assembly_issues	T2T12.assembly_issues.lifted.gff3	annotations/T2T12/assembly_issues/T2T12.assembly_issues.lifted.gff3	1075997	1.0MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2Fassembly_issues&files=T2T12.assembly_issues.lifted.gff3
T2T12	assembly_issues	T2T12.flagger.bed	annotations/T2T12/assembly_issues/T2T12.flagger.bed	324071	316.5KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2Fassembly_issues&files=T2T12.flagger.bed
T2T12	assembly_issues	T2T12.gaps.bed	annotations/T2T12/assembly_issues/T2T12.gaps.bed	880	880B	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2Fassembly_issues&files=T2T12.gaps.bed
T2T12	assembly_issues	T2T12.nucflag_misasm.bed	annotations/T2T12/assembly_issues/T2T12.nucflag_misasm.bed	179841	175.6KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2Fassembly_issues&files=T2T12.nucflag_misasm.bed
T2T12	assembly_issues	T2T12.nucflag_status.bed	annotations/T2T12/assembly_issues/T2T12.nucflag_status.bed	68126	66.5KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2Fassembly_issues&files=T2T12.nucflag_status.bed
T2T12	cenmap	T2T12.complete_cens.bed	annotations/T2T12/cenmap/T2T12.complete_cens.bed	3922	3.8KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2Fcenmap&files=T2T12.complete_cens.bed
T2T12	cenmap	T2T12.complete_correct_cens.bed	annotations/T2T12/cenmap/T2T12.complete_correct_cens.bed	3391	3.3KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2Fcenmap&files=T2T12.complete_correct_cens.bed
T2T12	methylation	T2T12.hp1.methyl.bed	annotations/T2T12/methylation/T2T12.hp1.methyl.bed	3876369737	3.6GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2Fmethylation&files=T2T12.hp1.methyl.bed
T2T12	methylation	T2T12.hp2.methyl.bed	annotations/T2T12/methylation/T2T12.hp2.methyl.bed	3866030707	3.6GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2Fmethylation&files=T2T12.hp2.methyl.bed
T2T12	repeatmasker	T2T12.filtered.bed	annotations/T2T12/repeatmasker/T2T12.filtered.bed	725181721	691.6MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2Frepeatmasker&files=T2T12.filtered.bed
T2T12	repeatmasker	T2T12.filtered_satellites.bed	annotations/T2T12/repeatmasker/T2T12.filtered_satellites.bed	3596701	3.4MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2Frepeatmasker&files=T2T12.filtered_satellites.bed
T2T12	repeatmasker	T2T12.repeatmasker.out	annotations/T2T12/repeatmasker/T2T12.repeatmasker.out	1847768686	1.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2Frepeatmasker&files=T2T12.repeatmasker.out
T2T12	variants	T2T12.small_variants.vcf.gz	annotations/T2T12/variants/T2T12.small_variants.vcf.gz	38789438	37.0MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2Fvariants&files=T2T12.small_variants.vcf.gz
T2T12	variants	T2T12.small_variants.vcf.gz.tbi	annotations/T2T12/variants/T2T12.small_variants.vcf.gz.tbi	1575229	1.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2Fvariants&files=T2T12.small_variants.vcf.gz.tbi
T2T12	variants	T2T12.structural_variants.vcf.gz	annotations/T2T12/variants/T2T12.structural_variants.vcf.gz	7368733	7.0MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2Fvariants&files=T2T12.structural_variants.vcf.gz
T2T12	variants	T2T12.structural_variants.vcf.gz.tbi	annotations/T2T12/variants/T2T12.structural_variants.vcf.gz.tbi	277459	271.0KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T12%2Fvariants&files=T2T12.structural_variants.vcf.gz.tbi
T2T13	3d_contacts	T2T13.combined.mcool	annotations/T2T13/3d_contacts/T2T13.combined.mcool	4909027425	4.6GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2F3d_contacts&files=T2T13.combined.mcool
T2T13	3d_contacts	T2T13.hp1.mcool	annotations/T2T13/3d_contacts/T2T13.hp1.mcool	2169814747	2.0GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2F3d_contacts&files=T2T13.hp1.mcool
T2T13	3d_contacts	T2T13.hp2.mcool	annotations/T2T13/3d_contacts/T2T13.hp2.mcool	2178166403	2.0GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2F3d_contacts&files=T2T13.hp2.mcool
T2T13	assembly_issues	T2T13.assembly_issues.lifted.gff3	annotations/T2T13/assembly_issues/T2T13.assembly_issues.lifted.gff3	1548413	1.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2Fassembly_issues&files=T2T13.assembly_issues.lifted.gff3
T2T13	assembly_issues	T2T13.flagger.bed	annotations/T2T13/assembly_issues/T2T13.flagger.bed	375154	366.4KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2Fassembly_issues&files=T2T13.flagger.bed
T2T13	assembly_issues	T2T13.gaps.bed	annotations/T2T13/assembly_issues/T2T13.gaps.bed	2650	2.6KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2Fassembly_issues&files=T2T13.gaps.bed
T2T13	assembly_issues	T2T13.nucflag_misasm.bed	annotations/T2T13/assembly_issues/T2T13.nucflag_misasm.bed	268217	261.9KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2Fassembly_issues&files=T2T13.nucflag_misasm.bed
T2T13	assembly_issues	T2T13.nucflag_status.bed	annotations/T2T13/assembly_issues/T2T13.nucflag_status.bed	73561	71.8KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2Fassembly_issues&files=T2T13.nucflag_status.bed
T2T13	cenmap	T2T13.complete_cens.bed	annotations/T2T13/cenmap/T2T13.complete_cens.bed	4174	4.1KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2Fcenmap&files=T2T13.complete_cens.bed
T2T13	cenmap	T2T13.complete_correct_cens.bed	annotations/T2T13/cenmap/T2T13.complete_correct_cens.bed	1897	1.9KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2Fcenmap&files=T2T13.complete_correct_cens.bed
T2T13	methylation	T2T13.hp1.methyl.bed	annotations/T2T13/methylation/T2T13.hp1.methyl.bed	3323576346	3.1GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2Fmethylation&files=T2T13.hp1.methyl.bed
T2T13	methylation	T2T13.hp2.methyl.bed	annotations/T2T13/methylation/T2T13.hp2.methyl.bed	3293671886	3.1GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2Fmethylation&files=T2T13.hp2.methyl.bed
T2T13	repeatmasker	T2T13.filtered.bed	annotations/T2T13/repeatmasker/T2T13.filtered.bed	726395314	692.7MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2Frepeatmasker&files=T2T13.filtered.bed
T2T13	repeatmasker	T2T13.filtered_satellites.bed	annotations/T2T13/repeatmasker/T2T13.filtered_satellites.bed	3940172	3.8MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2Frepeatmasker&files=T2T13.filtered_satellites.bed
T2T13	repeatmasker	T2T13.repeatmasker.out	annotations/T2T13/repeatmasker/T2T13.repeatmasker.out	1847977178	1.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2Frepeatmasker&files=T2T13.repeatmasker.out
T2T13	variants	T2T13.small_variants.vcf.gz	annotations/T2T13/variants/T2T13.small_variants.vcf.gz	39879101	38.0MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2Fvariants&files=T2T13.small_variants.vcf.gz
T2T13	variants	T2T13.small_variants.vcf.gz.tbi	annotations/T2T13/variants/T2T13.small_variants.vcf.gz.tbi	1579339	1.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2Fvariants&files=T2T13.small_variants.vcf.gz.tbi
T2T13	variants	T2T13.structural_variants.vcf.gz	annotations/T2T13/variants/T2T13.structural_variants.vcf.gz	7478741	7.1MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2Fvariants&files=T2T13.structural_variants.vcf.gz
T2T13	variants	T2T13.structural_variants.vcf.gz.tbi	annotations/T2T13/variants/T2T13.structural_variants.vcf.gz.tbi	285585	278.9KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T13%2Fvariants&files=T2T13.structural_variants.vcf.gz.tbi
T2T15	3d_contacts	T2T15.combined.mcool	annotations/T2T15/3d_contacts/T2T15.combined.mcool	2982690341	2.8GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2F3d_contacts&files=T2T15.combined.mcool
T2T15	3d_contacts	T2T15.hp1.mcool	annotations/T2T15/3d_contacts/T2T15.hp1.mcool	1350549609	1.3GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2F3d_contacts&files=T2T15.hp1.mcool
T2T15	3d_contacts	T2T15.hp2.mcool	annotations/T2T15/3d_contacts/T2T15.hp2.mcool	1330863704	1.2GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2F3d_contacts&files=T2T15.hp2.mcool
T2T15	assembly_issues	T2T15.assembly_issues.lifted.gff3	annotations/T2T15/assembly_issues/T2T15.assembly_issues.lifted.gff3	894870	873.9KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2Fassembly_issues&files=T2T15.assembly_issues.lifted.gff3
T2T15	assembly_issues	T2T15.flagger.bed	annotations/T2T15/assembly_issues/T2T15.flagger.bed	334496	326.7KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2Fassembly_issues&files=T2T15.flagger.bed
T2T15	assembly_issues	T2T15.gaps.bed	annotations/T2T15/assembly_issues/T2T15.gaps.bed	1296	1.3KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2Fassembly_issues&files=T2T15.gaps.bed
T2T15	assembly_issues	T2T15.nucflag_misasm.bed	annotations/T2T15/assembly_issues/T2T15.nucflag_misasm.bed	115526	112.8KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2Fassembly_issues&files=T2T15.nucflag_misasm.bed
T2T15	assembly_issues	T2T15.nucflag_status.bed	annotations/T2T15/assembly_issues/T2T15.nucflag_status.bed	68662	67.1KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2Fassembly_issues&files=T2T15.nucflag_status.bed
T2T15	cenmap	T2T15.complete_cens.bed	annotations/T2T15/cenmap/T2T15.complete_cens.bed	4023	3.9KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2Fcenmap&files=T2T15.complete_cens.bed
T2T15	cenmap	T2T15.complete_correct_cens.bed	annotations/T2T15/cenmap/T2T15.complete_correct_cens.bed	3261	3.2KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2Fcenmap&files=T2T15.complete_correct_cens.bed
T2T15	methylation	T2T15.hp1.methyl.bed	annotations/T2T15/methylation/T2T15.hp1.methyl.bed	3653057488	3.4GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2Fmethylation&files=T2T15.hp1.methyl.bed
T2T15	methylation	T2T15.hp2.methyl.bed	annotations/T2T15/methylation/T2T15.hp2.methyl.bed	3659261749	3.4GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2Fmethylation&files=T2T15.hp2.methyl.bed
T2T15	repeatmasker	T2T15.filtered.bed	annotations/T2T15/repeatmasker/T2T15.filtered.bed	726815349	693.1MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2Frepeatmasker&files=T2T15.filtered.bed
T2T15	repeatmasker	T2T15.filtered_satellites.bed	annotations/T2T15/repeatmasker/T2T15.filtered_satellites.bed	4205415	4.0MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2Frepeatmasker&files=T2T15.filtered_satellites.bed
T2T15	repeatmasker	T2T15.repeatmasker.out	annotations/T2T15/repeatmasker/T2T15.repeatmasker.out	1851173455	1.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2Frepeatmasker&files=T2T15.repeatmasker.out
T2T15	variants	T2T15.small_variants.vcf.gz	annotations/T2T15/variants/T2T15.small_variants.vcf.gz	39375002	37.6MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2Fvariants&files=T2T15.small_variants.vcf.gz
T2T15	variants	T2T15.small_variants.vcf.gz.tbi	annotations/T2T15/variants/T2T15.small_variants.vcf.gz.tbi	1582844	1.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2Fvariants&files=T2T15.small_variants.vcf.gz.tbi
T2T15	variants	T2T15.structural_variants.vcf.gz	annotations/T2T15/variants/T2T15.structural_variants.vcf.gz	7544074	7.2MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2Fvariants&files=T2T15.structural_variants.vcf.gz
T2T15	variants	T2T15.structural_variants.vcf.gz.tbi	annotations/T2T15/variants/T2T15.structural_variants.vcf.gz.tbi	278138	271.6KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T15%2Fvariants&files=T2T15.structural_variants.vcf.gz.tbi
T2T16	3d_contacts	T2T16.combined.mcool	annotations/T2T16/3d_contacts/T2T16.combined.mcool	2635409593	2.5GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2F3d_contacts&files=T2T16.combined.mcool
T2T16	3d_contacts	T2T16.hp1.mcool	annotations/T2T16/3d_contacts/T2T16.hp1.mcool	1553165850	1.4GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2F3d_contacts&files=T2T16.hp1.mcool
T2T16	3d_contacts	T2T16.hp2.mcool	annotations/T2T16/3d_contacts/T2T16.hp2.mcool	1555832392	1.4GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2F3d_contacts&files=T2T16.hp2.mcool
T2T16	assembly_issues	T2T16.assembly_issues.lifted.gff3	annotations/T2T16/assembly_issues/T2T16.assembly_issues.lifted.gff3	2131454	2.0MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2Fassembly_issues&files=T2T16.assembly_issues.lifted.gff3
T2T16	assembly_issues	T2T16.flagger.bed	annotations/T2T16/assembly_issues/T2T16.flagger.bed	394328	385.1KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2Fassembly_issues&files=T2T16.flagger.bed
T2T16	assembly_issues	T2T16.gaps.bed	annotations/T2T16/assembly_issues/T2T16.gaps.bed	3448	3.4KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2Fassembly_issues&files=T2T16.gaps.bed
T2T16	assembly_issues	T2T16.nucflag_misasm.bed	annotations/T2T16/assembly_issues/T2T16.nucflag_misasm.bed	377845	369.0KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2Fassembly_issues&files=T2T16.nucflag_misasm.bed
T2T16	assembly_issues	T2T16.nucflag_status.bed	annotations/T2T16/assembly_issues/T2T16.nucflag_status.bed	74144	72.4KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2Fassembly_issues&files=T2T16.nucflag_status.bed
T2T16	cenmap	T2T16.complete_cens.bed	annotations/T2T16/cenmap/T2T16.complete_cens.bed	3936	3.8KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2Fcenmap&files=T2T16.complete_cens.bed
T2T16	cenmap	T2T16.complete_correct_cens.bed	annotations/T2T16/cenmap/T2T16.complete_correct_cens.bed	1715	1.7KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2Fcenmap&files=T2T16.complete_correct_cens.bed
T2T16	methylation	T2T16.hp1.methyl.bed	annotations/T2T16/methylation/T2T16.hp1.methyl.bed	2828150366	2.6GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2Fmethylation&files=T2T16.hp1.methyl.bed
T2T16	methylation	T2T16.hp2.methyl.bed	annotations/T2T16/methylation/T2T16.hp2.methyl.bed	2836479236	2.6GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2Fmethylation&files=T2T16.hp2.methyl.bed
T2T16	repeatmasker	T2T16.filtered.bed	annotations/T2T16/repeatmasker/T2T16.filtered.bed	722282795	688.8MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2Frepeatmasker&files=T2T16.filtered.bed
T2T16	repeatmasker	T2T16.filtered_satellites.bed	annotations/T2T16/repeatmasker/T2T16.filtered_satellites.bed	3186074	3.0MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2Frepeatmasker&files=T2T16.filtered_satellites.bed
T2T16	repeatmasker	T2T16.repeatmasker.out	annotations/T2T16/repeatmasker/T2T16.repeatmasker.out	1838792468	1.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2Frepeatmasker&files=T2T16.repeatmasker.out
T2T16	variants	T2T16.small_variants.vcf.gz	annotations/T2T16/variants/T2T16.small_variants.vcf.gz	38925922	37.1MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2Fvariants&files=T2T16.small_variants.vcf.gz
T2T16	variants	T2T16.small_variants.vcf.gz.tbi	annotations/T2T16/variants/T2T16.small_variants.vcf.gz.tbi	1576714	1.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2Fvariants&files=T2T16.small_variants.vcf.gz.tbi
T2T16	variants	T2T16.structural_variants.vcf.gz	annotations/T2T16/variants/T2T16.structural_variants.vcf.gz	7526945	7.2MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2Fvariants&files=T2T16.structural_variants.vcf.gz
T2T16	variants	T2T16.structural_variants.vcf.gz.tbi	annotations/T2T16/variants/T2T16.structural_variants.vcf.gz.tbi	275335	268.9KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T16%2Fvariants&files=T2T16.structural_variants.vcf.gz.tbi
T2T17	3d_contacts	T2T17.combined.mcool	annotations/T2T17/3d_contacts/T2T17.combined.mcool	2123298608	2.0GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2F3d_contacts&files=T2T17.combined.mcool
T2T17	3d_contacts	T2T17.hp1.mcool	annotations/T2T17/3d_contacts/T2T17.hp1.mcool	951086160	907.0MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2F3d_contacts&files=T2T17.hp1.mcool
T2T17	3d_contacts	T2T17.hp2.mcool	annotations/T2T17/3d_contacts/T2T17.hp2.mcool	947976159	904.1MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2F3d_contacts&files=T2T17.hp2.mcool
T2T17	assembly_issues	T2T17.assembly_issues.lifted.gff3	annotations/T2T17/assembly_issues/T2T17.assembly_issues.lifted.gff3	833643	814.1KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2Fassembly_issues&files=T2T17.assembly_issues.lifted.gff3
T2T17	assembly_issues	T2T17.flagger.bed	annotations/T2T17/assembly_issues/T2T17.flagger.bed	321267	313.7KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2Fassembly_issues&files=T2T17.flagger.bed
T2T17	assembly_issues	T2T17.gaps.bed	annotations/T2T17/assembly_issues/T2T17.gaps.bed	1222	1.2KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2Fassembly_issues&files=T2T17.gaps.bed
T2T17	assembly_issues	T2T17.nucflag_misasm.bed	annotations/T2T17/assembly_issues/T2T17.nucflag_misasm.bed	120591	117.8KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2Fassembly_issues&files=T2T17.nucflag_misasm.bed
T2T17	assembly_issues	T2T17.nucflag_status.bed	annotations/T2T17/assembly_issues/T2T17.nucflag_status.bed	68141	66.5KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2Fassembly_issues&files=T2T17.nucflag_status.bed
T2T17	cenmap	T2T17.complete_cens.bed	annotations/T2T17/cenmap/T2T17.complete_cens.bed	4006	3.9KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2Fcenmap&files=T2T17.complete_cens.bed
T2T17	cenmap	T2T17.complete_correct_cens.bed	annotations/T2T17/cenmap/T2T17.complete_correct_cens.bed	4084	4.0KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2Fcenmap&files=T2T17.complete_correct_cens.bed
T2T17	methylation	T2T17.hp1.methyl.bed	annotations/T2T17/methylation/T2T17.hp1.methyl.bed	3635513300	3.4GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2Fmethylation&files=T2T17.hp1.methyl.bed
T2T17	methylation	T2T17.hp2.methyl.bed	annotations/T2T17/methylation/T2T17.hp2.methyl.bed	3656503866	3.4GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2Fmethylation&files=T2T17.hp2.methyl.bed
T2T17	repeatmasker	T2T17.filtered.bed	annotations/T2T17/repeatmasker/T2T17.filtered.bed	713804386	680.7MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2Frepeatmasker&files=T2T17.filtered.bed
T2T17	repeatmasker	T2T17.filtered_satellites.bed	annotations/T2T17/repeatmasker/T2T17.filtered_satellites.bed	4817183	4.6MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2Frepeatmasker&files=T2T17.filtered_satellites.bed
T2T17	repeatmasker	T2T17.repeatmasker.out	annotations/T2T17/repeatmasker/T2T17.repeatmasker.out	1815254431	1.7GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2Frepeatmasker&files=T2T17.repeatmasker.out
T2T17	variants	T2T17.small_variants.vcf.gz	annotations/T2T17/variants/T2T17.small_variants.vcf.gz	38469801	36.7MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2Fvariants&files=T2T17.small_variants.vcf.gz
T2T17	variants	T2T17.small_variants.vcf.gz.tbi	annotations/T2T17/variants/T2T17.small_variants.vcf.gz.tbi	1571979	1.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2Fvariants&files=T2T17.small_variants.vcf.gz.tbi
T2T17	variants	T2T17.structural_variants.vcf.gz	annotations/T2T17/variants/T2T17.structural_variants.vcf.gz	7656950	7.3MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2Fvariants&files=T2T17.structural_variants.vcf.gz
T2T17	variants	T2T17.structural_variants.vcf.gz.tbi	annotations/T2T17/variants/T2T17.structural_variants.vcf.gz.tbi	280059	273.5KB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T17%2Fvariants&files=T2T17.structural_variants.vcf.gz.tbi
T2T18	3d_contacts	T2T18.combined.mcool	annotations/T2T18/3d_contacts/T2T18.combined.mcool	1559634815	1.5GB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T18%2F3d_contacts&files=T2T18.combined.mcool
T2T18	3d_contacts	T2T18.hp1.mcool	annotations/T2T18/3d_contacts/T2T18.hp1.mcool	619142357	590.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T18%2F3d_contacts&files=T2T18.hp1.mcool
T2T18	3d_contacts	T2T18.hp2.mcool	annotations/T2T18/3d_contacts/T2T18.hp2.mcool	618115731	589.5MB	https://cloud.imgag.de/s/oiHyaeziGCYfD9r/download?path=%2Fannotations%2FT2T18%2F3d_contacts&files=T2T18.hp2.mcool
